 CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANAL,PES,RSP,FXM,C_PRI_PRD,C_PVEM_PT_MORENA_PANAL,C_PVEM_PT_MORENA,C_PVEM_PT_PANAL,C_PVEM_MORENA_PANAL,C_PT_MORENA_PANAL,C_PVEM_PT,C_PVEM_MORENA,C_PVEM_PANAL,C_PT_MORENA,C_PT_PANAL,C_MORENA_PANAL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
1.93E+105,192598E01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2598,1,E,0,2,2,0,,,,106,112,2,0,2,217,40,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,491,695,12, Por Consejo CEE,1,D,,,12/6/2021 7:40,,,,-
1.93E+106,192598E01012,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2598,1,E,1,2,2,,,,,86,136,0,0,0,249,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,527,695,12, Por MAC,1,D,,,10/6/2021 2:01,,,,-
1.93E+107,192598E01022,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2598,1,E,2,2,2,,,,,87,123,3,1,1,258,29,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,512,694,12, Por MAC,1,D,,,10/6/2021 2:03,,,,-
1.93E+108,192598E01032,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2598,1,E,3,2,2,,,,,83,146,0,3,0,239,35,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,8,,520,694,12, Por MAC,1,D,,,10/6/2021 2:04,,,,-
1.93E+205,192598E02002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2598,2,E,0,2,2,0,,,,45,42,0,2,2,151,30,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,,283,454,12, Por Recuento,1,D,,,12/6/2021 13:44,,,,-
192599B0100,192599B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2599,1,B,0,1,2,,,,,57,43,0,2,4,147,21,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,278,383,12, Por MAC,1,D,,,10/6/2021 2:06,,,,-
192599C0100,192599C01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2599,1,C,0,1,2,0,,,,43,49,1,3,3,129,21,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,258,382,12, Por Consejo CEE,1,D,,,12/6/2021 7:41,,,,-
192600B0100,192600B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2600,1,B,0,1,2,,,,,45,54,1,2,2,111,25,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,248,391,12, Por MAC,1,D,,,10/6/2021 2:07,,,,-
192601B0100,192601B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2601,1,B,0,1,2,,,,,72,65,1,0,2,154,25,2,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,3,,334,550,12, Por MAC,1,D,,,10/6/2021 2:10,,,,-
192602B0100,192602B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2602,1,B,0,2,2,,,,,44,46,0,2,3,148,23,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,276,478,12, Por MAC,1,D,,,10/6/2021 2:11,,,,-
192603B0100,192603B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2603,1,B,0,1,2,0,,,,61,64,2,9,1,161,27,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,335,580,12, Por Consejo CEE,1,D,,,12/6/2021 7:42,,,,-
192604B0100,192604B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2604,1,B,0,1,2,,,,,58,67,1,1,5,186,28,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,358,567,12, Por MAC,1,D,,,10/6/2021 2:14,,,,-
192605B0100,192605B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2605,1,B,0,1,2,,,,,51,68,0,2,6,159,21,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,318,539,12, Por MAC,1,D,,,10/6/2021 2:15,,,,-
192606B0100,192606B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2606,1,B,0,1,2,,,,,64,46,0,2,2,107,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,251,362,12, Por MAC,1,D,,,10/6/2021 2:16,,,,-
192607B0100,192607B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2607,1,B,0,1,2,,,,,61,64,1,2,1,133,21,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,,294,428,12, Por MAC,1,D,,,10/6/2021 2:17,,,,-
192608B0100,192608B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2608,1,B,0,2,2,,,,,102,65,3,3,2,238,35,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,463,721,12, Por MAC,1,D,,,10/6/2021 2:18,,,,-
192609B0100,192609B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2609,1,B,0,2,2,,,,,42,58,0,2,8,105,19,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4,,244,485,12, Por MAC,1,D,,,10/6/2021 2:20,,,,-
192610B0100,192610B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2610,1,B,0,1,2,,,,,50,45,2,2,2,90,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,212,295,12, Por MAC,1,D,,,10/6/2021 2:21,,,,-
192611B0100,192611B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2611,1,B,0,2,2,,,,,53,48,0,0,6,96,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,236,419,12, Por MAC,1,D,,,10/6/2021 2:24,,,,-
192612B0100,192612B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2612,1,B,0,1,2,,,,,104,131,1,0,2,211,40,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,504,694,12, Por MAC,1,D,,,10/6/2021 2:26,,,,-
192613B0100,192613B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2613,1,B,0,1,2,,,,,120,124,4,1,1,169,34,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,468,650,12, Por MAC,1,D,,,10/6/2021 2:27,,,,-
192614B0100,192614B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2614,1,B,0,2,2,,,,,79,125,0,0,0,203,15,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,431,584,12, Por MAC,1,D,,,10/6/2021 2:28,,,,-
192614C0100,192614C01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2614,1,C,0,2,2,0,,,,71,139,1,0,5,197,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,442,584,12, Por Consejo CEE,1,D,,,12/6/2021 7:43,,,,-
192614C0200,192614C02002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2614,2,C,0,2,2,0,,,,99,111,3,3,1,188,26,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,,443,584,12, Por Consejo CEE,1,D,,,12/6/2021 7:44,,,,-
192615B0100,192615B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2615,1,B,0,1,2,0,,,,75,77,2,1,1,153,21,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,337,427,12, Por Consejo CEE,1,D,,,12/6/2021 7:44,,,,-
192616B0100,192616B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2616,1,B,0,1,2,,,,,57,85,0,1,0,134,18,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,303,389,12, Por MAC,1,D,,,10/6/2021 2:31,,,,-
192616C0100,192616C01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2616,1,C,0,1,2,,,,,63,60,2,0,1,133,15,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,279,389,12, Por MAC,1,D,,,10/6/2021 2:32,,,,-
192617B0100,192617B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2617,1,B,0,1,2,,,,,88,159,1,1,1,198,26,6,3,2,2,2,1,0,0,0,0,0,1,0,0,0,1,1,5,,498,663,12, Por MAC,1,D,,,10/6/2021 2:34,,,,-
192618B0100,192618B01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2618,1,B,0,1,2,,,,,106,135,2,2,2,212,46,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,516,693,12, Por MAC,1,D,,,10/6/2021 2:35,,,,-
192618C0100,192618C01002,19,NUEVO LEON,18,Garcia,20,DISTRITO 20,2618,1,C,0,1,2,,,,,111,141,2,1,0,221,18,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,,501,692,12, Por MAC,1,D,,,10/6/2021 2:36,,,,-
192619B0100,192619B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2619,1,B,0,2,2,,,,,39,29,2,6,22,89,37,2,1,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,,237,553,12, Por MAC,1,D,,,9/6/2021 16:55,,,,-
192619C0100,192619C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2619,1,C,0,2,2,,,,,42,31,0,4,20,113,32,3,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,259,553,12, Por MAC,1,D,,,9/6/2021 16:57,,,,-
192619C0200,192619C02002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2619,2,C,0,2,2,0,,,,36,31,3,7,16,95,41,1,1,8,5,1,3,0,0,1,1,0,0,0,1,0,0,0,5,,256,553,12, Por Recuento,1,D,,,12/6/2021 12:19,,,,-
192620B0100,192620B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2620,1,B,0,2,2,,,,,42,25,1,12,21,110,41,3,2,5,4,0,0,2,0,0,0,0,1,0,1,0,0,0,4,,274,676,12, Por MAC,1,D,,,9/6/2021 17:02,,,,-
192620C0100,192620C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2620,1,C,0,2,2,,,,,47,35,0,3,20,112,43,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,274,675,12, Por MAC,1,D,,,9/6/2021 17:05,,,,-
192620C0200,192620C02002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2620,2,C,0,2,2,,,,,57,28,1,6,13,111,53,2,2,7,2,0,3,0,0,0,0,0,0,0,0,0,0,1,4,,290,675,12, Por MAC,1,D,,,9/6/2021 17:07,,,,-
192621B0100,192621B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2621,1,B,0,2,2,0,,,,42,29,4,0,11,109,23,2,6,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,247,505,12, Por Recuento,1,D,,,12/6/2021 14:49,,,,-
192621C0100,192621C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2621,1,C,0,2,2,,,,,30,19,2,8,14,119,27,0,7,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,241,504,12, Por MAC,1,D,,,9/6/2021 17:10,,,,-
192622B0100,192622B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2622,1,B,0,2,2,,,,,41,36,2,1,12,118,36,3,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,266,616,12, Por MAC,1,D,,,9/6/2021 17:12,,,,-
192622C0100,192622C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2622,1,C,0,2,2,,,,,50,21,1,3,13,125,40,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,272,616,12, Por MAC,1,D,,,9/6/2021 17:14,,,,-
192623B0100,192623B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2623,1,B,0,1,2,,,,,31,32,0,7,15,79,36,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,212,483,12, Por MAC,1,D,,,9/6/2021 17:16,,,,-
192623C0100,192623C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2623,1,C,0,1,2,0,,,,49,40,0,10,11,73,25,0,2,4,0,0,2,0,1,1,1,0,0,1,0,0,0,0,3,,223,483,12, Por Recuento,1,D,,,12/6/2021 12:23,,,,-
192624B0100,192624B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2624,1,B,0,1,2,,,,,32,26,0,3,10,103,29,1,1,7,4,4,1,0,1,0,0,0,0,0,0,0,0,0,3,,225,493,12, Por MAC,1,D,,,9/6/2021 17:18,,,,-
192624C0100,192624C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2624,1,C,0,1,2,,,,,36,30,5,6,12,106,22,2,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,239,492,12, Por MAC,1,D,,,9/6/2021 17:19,,,,-
192625B0100,192625B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2625,1,B,0,1,2,,,,,32,39,0,3,11,90,34,2,3,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,8,,238,484,12, Por MAC,1,D,,,9/6/2021 17:21,,,,-
192625C0100,192625C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2625,1,C,0,1,2,0,,,,30,37,0,4,9,95,28,1,1,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4,,221,484,12, Por Recuento,1,D,,,12/6/2021 12:25,,,,-
192626B0100,192626B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2626,1,B,0,1,2,,,,,39,37,2,9,15,102,33,2,4,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,,257,729,12, Por MAC,1,D,,,9/6/2021 17:24,,,,-
192627B0100,192627B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2627,1,B,0,2,2,,,,,28,20,1,5,16,61,20,1,3,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,165,378,12, Por MAC,1,D,,,9/6/2021 17:25,,,,-
192627C0100,192627C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2627,1,C,0,2,2,0,,,,44,14,0,3,14,68,26,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,182,377,12, Por Recuento,1,D,,,12/6/2021 12:21,,,,-
192628B0100,192628B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2628,1,B,0,1,2,,,,,35,19,1,0,10,86,20,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,182,377,12, Por MAC,1,D,,,9/6/2021 17:28,,,,-
192628C0100,192628C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2628,1,C,0,1,2,,,,,33,16,0,1,12,75,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,161,377,12, Por MAC,1,D,,,9/6/2021 17:30,,,,-
192629B0100,192629B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2629,1,B,0,1,2,,,,,47,30,4,4,12,119,46,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,271,551,12, Por MAC,1,D,,,9/6/2021 17:38,,,,-
192629C0100,192629C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2629,1,C,0,1,2,,,,,49,32,2,4,13,121,32,1,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,272,551,12, Por MAC,1,D,,,9/6/2021 17:40,,,,-
192630B0100,192630B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2630,1,B,0,1,2,,,,,31,21,2,2,13,84,40,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,205,479,12, Por MAC,1,D,,,9/6/2021 17:41,,,,-
192630C0100,192630C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2630,1,C,0,1,2,,,,,36,32,3,9,14,87,28,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,219,479,12, Por MAC,1,D,,,9/6/2021 17:43,,,,-
192631B0100,192631B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2631,1,B,0,2,2,,,,,55,30,0,7,19,147,47,5,2,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,,333,728,12, Por MAC,1,D,,,9/6/2021 17:44,,,,-
192632B0100,192632B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2632,1,B,0,1,2,0,,,,26,30,0,6,9,95,42,1,1,16,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,230,570,12, Por Recuento,1,D,,,12/6/2021 12:22,,,,-
192633B0100,192633B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2633,1,B,0,2,2,,,,,35,37,1,1,4,96,18,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,199,399,12, Por MAC,1,D,,,9/6/2021 17:46,,,,-
192633C0100,192633C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2633,1,C,0,2,2,,,,,35,31,1,3,5,98,18,0,3,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,,207,399,12, Por MAC,1,D,,,9/6/2021 17:48,,,,-
192634B0100,192634B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2634,1,B,0,1,2,,,,,38,20,2,4,7,96,22,2,0,4,1,0,0,1,0,0,0,1,0,1,1,0,0,0,3,,203,484,12, Por MAC,1,D,,,9/6/2021 17:50,,,,-
192634C0100,192634C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2634,1,C,0,1,2,,,,,28,30,2,3,9,89,26,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,202,484,12, Por MAC,1,D,,,9/6/2021 17:54,,,,-
192635B0100,192635B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2635,1,B,0,1,2,0,,,,32,23,0,3,20,75,33,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,205,486,12, Por Consejo CEE,1,D,,,12/6/2021 7:44,,,,-
192635C0100,192635C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2635,1,C,0,1,2,,,,,36,24,0,3,12,74,37,3,3,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,208,485,12, Por MAC,1,D,,,9/6/2021 17:58,,,,-
192636B0100,192636B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2636,1,B,0,1,2,,,,,29,78,1,7,7,96,53,0,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298,713,12, Por MAC,1,D,,,9/6/2021 18:00,,,,-
192637B0100,192637B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2637,1,B,0,1,2,,,,,39,41,4,5,15,164,241,0,4,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,,527,663,12, Por MAC,1,D,,,9/6/2021 18:02,,,,-
192638B0100,192638B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2638,1,B,0,1,2,,,,,46,32,5,5,18,112,50,2,7,6,2,2,7,1,0,0,0,0,0,0,1,0,0,0,8,,304,702,12, Por MAC,1,D,,,9/6/2021 18:06,,,,-
192639B0100,192639B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2639,1,B,0,1,2,0,,,,31,29,2,12,17,111,56,4,5,10,7,0,4,0,1,0,0,0,0,0,1,0,0,0,11,,301,724,12, Por Recuento,1,D,,,12/6/2021 13:40,,,,-
192640B0100,192640B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2640,1,B,0,1,2,,,,,36,19,0,0,22,81,34,0,3,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,,218,452,12, Por MAC,1,D,,,9/6/2021 18:10,,,,-
192640C0100,192640C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2640,1,C,0,1,2,,,,,42,23,2,5,9,80,33,1,3,5,4,0,1,0,0,0,0,0,0,0,2,0,0,0,2,,212,452,12, Por MAC,1,D,,,9/6/2021 18:12,,,,-
192641B0100,192641B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2641,1,B,0,1,2,0,,,,38,39,2,6,19,114,44,4,5,11,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,286,588,12, Por Recuento,1,D,,,12/6/2021 12:18,,,,-
192642B0100,192642B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2642,1,B,0,1,2,,,,,24,25,0,5,12,81,25,1,5,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,192,403,12, Por MAC,1,D,,,9/6/2021 18:18,,,,-
192642C0100,192642C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2642,1,C,0,1,2,,,,,26,28,1,4,15,80,23,1,6,6,2,1,2,0,0,0,1,0,0,0,0,1,0,0,4,,201,402,12, Por MAC,1,D,,,9/6/2021 18:20,,,,-
192643B0100,192643B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2643,1,B,0,1,2,,,,,50,41,2,10,8,136,44,1,13,9,2,2,0,0,0,1,0,0,0,0,1,0,0,0,9,,329,716,12, Por MAC,1,D,,,9/6/2021 18:23,,,,-
192644B0100,192644B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2644,1,B,0,1,2,,,,,47,39,4,7,23,150,37,2,1,9,0,0,0,2,0,0,0,0,1,0,1,0,0,0,3,,326,732,12, Por MAC,1,D,,,9/6/2021 18:25,,,,-
192645B0100,192645B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2645,1,B,0,1,2,,,,,27,35,3,7,14,94,22,0,1,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,,217,497,12, Por MAC,1,D,,,9/6/2021 18:29,,,,-
192646B0100,192646B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2646,1,B,0,1,2,,,,,39,78,0,9,29,105,46,4,6,5,0,2,2,1,0,0,0,2,2,0,5,0,0,0,6,,341,729,12, Por MAC,1,D,,,9/6/2021 18:31,,,,-
192647B0100,192647B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2647,1,B,0,1,2,,,,,54,31,1,6,28,126,37,1,6,12,4,1,0,0,0,0,0,0,0,0,2,0,0,0,7,,316,685,12, Por MAC,1,D,,,9/6/2021 18:32,,,,-
192648B0100,192648B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2648,1,B,0,1,2,,,,,46,45,0,3,12,133,47,2,1,6,0,1,1,2,0,0,0,0,0,0,1,0,0,0,7,,307,743,12, Por MAC,1,D,,,9/6/2021 18:35,,,,-
192649B0100,192649B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2649,1,B,0,2,2,0,,,,36,48,3,7,11,50,15,3,1,9,4,2,1,0,0,0,0,1,0,0,0,0,0,0,3,,194,385,12, Por Recuento,1,D,,,12/6/2021 13:00,,,,-
192649C0100,192649C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2649,1,C,0,2,2,0,,,,45,54,3,6,10,51,11,0,3,10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,9,,206,385,12, Por Recuento,1,D,,,12/6/2021 12:26,,,,-
192650B0100,192650B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2650,1,B,0,2,2,,,,,51,110,3,5,18,76,21,5,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,324,627,12, Por MAC,1,D,,,9/6/2021 18:42,,,,-
192651B0100,192651B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2651,1,B,0,1,2,,,,,40,27,0,0,0,110,50,0,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,245,676,12, Por MAC,1,D,,,9/6/2021 18:44,,,,-
192652B0100,192652B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2652,1,B,0,1,2,,,,,46,43,7,5,13,118,46,2,4,16,3,0,0,0,1,0,0,0,0,0,2,0,0,0,10,,316,703,12, Por MAC,1,D,,,9/6/2021 18:49,,,,-
192653B0100,192653B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2653,1,B,0,1,2,0,,,,33,46,0,4,18,63,21,2,1,9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,5,,209,608,12, Por Recuento,1,D,,,12/6/2021 12:27,,,,-
192654B0100,192654B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2654,1,B,0,1,2,,,,,36,47,2,7,14,54,25,2,3,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,,203,441,12, Por MAC,1,D,,,9/6/2021 18:51,,,,-
192654C0100,192654C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2654,1,C,0,1,2,0,,,,29,49,2,6,14,62,34,1,1,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,3,,210,441,12, Por Recuento,1,D,,,12/6/2021 12:28,,,,-
192655B0100,192655B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2655,1,B,0,1,2,0,,,,36,30,2,7,14,95,28,1,0,6,1,1,0,0,0,0,0,0,0,0,3,0,0,0,5,,229,627,12, Por Recuento,1,D,,,12/6/2021 12:31,,,,-
192656B0100,192656B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2656,1,B,0,1,2,,,,,23,27,1,2,11,55,24,2,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,155,391,12, Por MAC,1,D,,,9/6/2021 18:53,,,,-
192656C0100,192656C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2656,1,C,0,1,2,,,,,23,23,1,2,12,71,21,1,2,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,4,,169,390,12, Por MAC,1,D,,,9/6/2021 18:57,,,,-
192657B0100,192657B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2657,1,B,0,1,2,,,,,61,114,5,9,16,86,28,3,3,19,5,2,2,0,0,0,0,0,0,0,0,0,0,0,9,,362,692,12, Por MAC,1,D,,,9/6/2021 18:58,,,,-
